player_id,recent_team,season,week,opponent_team,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fantasy_points,fantasy_points_ppr,fumbles,2pt
00-0000871,ARI,1999,5,NYG,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0000871,ARI,1999,10,DET,0.0,0,0.0,3.0,1,0,0.0,0,6.3,6.3,0.0,0
00-0000871,ARI,1999,11,DAL,0.0,0,0.0,20.0,0,0,0.0,0,2.0,2.0,0.0,0
00-0000871,ARI,1999,12,NYG,0.0,0,0.0,37.0,1,0,0.0,0,9.7,9.7,0.0,0
00-0000871,ARI,1999,13,PHI,0.0,0,0.0,8.0,0,1,1.0,0,0.9,1.9,0.0,0
00-0000871,ARI,1999,15,BUF,0.0,0,0.0,24.0,2,0,0.0,0,14.4,14.4,0.0,0
00-0000871,ARI,1999,16,ATL,0.0,0,0.0,39.0,2,1,-2.0,0,15.7,16.7,0.0,0
00-0000871,ARI,1999,17,GB,0.0,0,0.0,64.0,1,3,35.0,0,15.9,18.9,0.0,0
00-0000872,CAR,1999,1,NO,0.0,0,0.0,0.0,0,1,2.0,0,0.2,1.2,0.0,0
00-0000872,CAR,1999,8,ATL,0.0,0,0.0,0.0,0,0,0.0,0,6.0,6.0,0.0,0
00-0000872,CAR,1999,9,PHI,0.0,0,0.0,14.0,0,0,0.0,0,1.4,1.4,0.0,0
00-0000872,CAR,1999,13,LA,0.0,0,0.0,-2.0,0,0,0.0,0,-0.2,-0.2,0.0,0
00-0000872,CAR,1999,17,NO,0.0,0,0.0,0.0,0,0,0.0,0,6.0,6.0,0.0,0
00-0000883,CIN,1999,3,CAR,0.0,0,0.0,0.0,0,1,7.0,0,0.7,1.7,0.0,0
00-0000883,CIN,1999,4,LA,0.0,0,0.0,0.0,0,3,30.0,0,3.0,6.0,0.0,0
00-0000883,CIN,1999,6,PIT,0.0,0,0.0,0.0,0,2,15.0,0,1.5,3.5,0.0,0
00-0000883,CIN,1999,7,IND,0.0,0,0.0,0.0,0,2,15.0,0,1.5,3.5,0.0,0
00-0000883,CIN,1999,8,JAX,0.0,0,0.0,0.0,0,1,23.0,0,2.3,3.3,0.0,0
00-0000883,CIN,1999,9,SEA,0.0,0,0.0,0.0,0,3,24.0,0,2.4,5.4,0.0,0
00-0000883,CIN,1999,10,TEN,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0000883,CIN,1999,11,BAL,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0000883,CIN,1999,12,PIT,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0000883,CIN,1999,13,SF,0.0,0,0.0,0.0,0,1,30.0,0,3.0,4.0,0.0,0
00-0000883,CIN,1999,17,JAX,0.0,0,0.0,0.0,0,1,9.0,0,0.9,1.9,0.0,0
00-0000911,NYJ,1999,1,NE,0.0,0,0.0,0.0,0,1,7.0,1,6.7,7.7,0.0,0
00-0000911,NYJ,1999,2,BUF,0.0,0,0.0,0.0,0,1,2.0,0,0.2,1.2,0.0,0
00-0000911,NYJ,1999,6,IND,0.0,0,0.0,0.0,0,1,3.0,0,0.3,1.3,0.0,0
00-0000911,NYJ,1999,9,ARI,0.0,0,0.0,0.0,0,1,24.0,0,2.4,3.4,0.0,0
00-0000911,NYJ,1999,10,NE,0.0,0,0.0,0.0,0,2,10.0,1,7.0,9.0,0.0,0
00-0000911,NYJ,1999,12,IND,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0000911,NYJ,1999,13,NYG,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0000911,NYJ,1999,14,MIA,0.0,0,0.0,0.0,0,1,6.0,0,0.6,1.6,0.0,0
00-0000911,NYJ,1999,15,DAL,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0000911,NYJ,1999,16,MIA,0.0,0,0.0,0.0,0,1,14.0,0,1.4,2.4,0.0,0
00-0000942,SF,1999,4,TEN,0.0,0,0.0,4.0,0,2,27.0,0,3.1,5.1,0.0,0
00-0000942,SF,1999,5,LA,0.0,0,0.0,4.0,0,1,9.0,0,1.3,2.3,0.0,0
00-0000942,SF,1999,6,CAR,0.0,0,0.0,-3.0,0,4,46.0,0,4.3,8.3,0.0,0
00-0000942,SF,1999,7,MIN,0.0,0,0.0,20.0,0,1,4.0,0,2.4,3.4,0.0,0
00-0000942,SF,1999,9,PIT,0.0,0,0.0,25.0,0,1,9.0,0,3.4,4.4,0.0,0
00-0000942,SF,1999,10,NO,0.0,0,0.0,26.0,0,2,19.0,0,4.5,6.5,0.0,0
00-0000942,SF,1999,11,LA,0.0,0,0.0,16.0,1,3,25.0,0,10.1,13.1,0.0,0
00-0000942,SF,1999,12,GB,0.0,0,0.0,47.0,0,3,26.0,0,5.3,8.3,1.0,0
00-0000942,SF,1999,13,CIN,0.0,0,0.0,2.0,0,2,19.0,0,0.1,2.1,1.0,0
00-0000942,SF,1999,14,ATL,0.0,0,0.0,26.0,2,3,14.0,0,16.0,19.0,0.0,0
00-0000942,SF,1999,15,CAR,0.0,0,0.0,44.0,1,6,66.0,0,17.0,23.0,0.0,0
00-0000942,SF,1999,16,WAS,0.0,0,0.0,65.0,0,2,6.0,0,7.1,9.1,0.0,0
00-0000942,SF,1999,17,ATL,0.0,0,0.0,0.0,0,2,12.0,0,1.2,3.2,0.0,0
00-0000969,NO,1999,4,CHI,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0000969,NO,1999,5,ATL,0.0,0,0.0,0.0,0,2,37.0,1,9.7,11.7,0.0,0
00-0000969,NO,1999,6,TEN,0.0,0,0.0,0.0,0,1,15.0,0,3.5,4.5,0.0,1
00-0000969,NO,1999,7,NYG,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0000969,NO,1999,8,CLE,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0000969,NO,1999,9,TB,0.0,0,0.0,0.0,0,1,13.0,0,1.3,2.3,0.0,0
00-0001102,KC,1999,3,DET,0.0,0,0.0,73.0,1,0,0.0,0,13.3,13.3,0.0,0
00-0001102,KC,1999,4,LAC,0.0,0,0.0,30.0,0,0,0.0,0,3.0,3.0,0.0,0
00-0001102,KC,1999,5,NE,0.0,0,0.0,51.0,1,4,12.0,0,12.3,16.3,0.0,0
00-0001102,KC,1999,7,BAL,0.0,0,0.0,40.0,0,0,0.0,0,4.0,4.0,0.0,0
00-0001102,KC,1999,8,LAC,0.0,0,0.0,38.0,1,0,0.0,0,9.8,9.8,0.0,0
00-0001102,KC,1999,9,IND,0.0,0,0.0,64.0,1,2,6.0,0,13.0,15.0,0.0,0
00-0001102,KC,1999,10,TB,0.0,0,0.0,23.0,0,0,0.0,0,0.3,0.3,1.0,0
00-0001102,KC,1999,11,SEA,0.0,0,0.0,60.0,2,0,0.0,0,18.0,18.0,0.0,0
00-0001102,KC,1999,12,LV,0.0,0,0.0,27.0,1,3,23.0,0,11.0,14.0,0.0,0
00-0001102,KC,1999,13,DEN,0.0,0,0.0,66.0,0,0,0.0,0,6.6,6.6,0.0,0
00-0001102,KC,1999,14,MIN,0.0,0,0.0,55.0,1,0,0.0,0,11.5,11.5,0.0,0
00-0001102,KC,1999,16,SEA,0.0,0,0.0,14.0,0,0,0.0,0,1.4,1.4,0.0,0
00-0001102,KC,1999,17,LV,0.0,0,0.0,84.0,0,1,0.0,0,8.4,9.4,0.0,0
00-0001103,CHI,1999,1,KC,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0001103,CHI,1999,2,SEA,0.0,0,0.0,4.0,0,0,0.0,0,0.4,0.4,0.0,0
00-0001103,CHI,1999,4,NO,0.0,0,0.0,0.0,0,3,27.0,0,0.7,3.7,1.0,0
00-0001103,CHI,1999,5,MIN,0.0,0,0.0,15.0,0,1,7.0,0,2.2,3.2,0.0,0
00-0001103,CHI,1999,6,PHI,0.0,0,0.0,0.0,0,3,22.0,0,2.2,5.2,0.0,0
00-0001103,CHI,1999,7,TB,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0001103,CHI,1999,8,WAS,0.0,0,0.0,6.0,0,2,10.0,0,1.6,3.6,0.0,0
00-0001103,CHI,1999,9,GB,0.0,0,0.0,1.0,0,1,5.0,0,0.6,1.6,0.0,0
00-0001103,CHI,1999,10,MIN,0.0,0,0.0,0.0,0,2,36.0,0,3.6,5.6,0.0,0
00-0001103,CHI,1999,12,DET,0.0,0,0.0,2.0,0,2,9.0,0,1.1,3.1,0.0,0
00-0001103,CHI,1999,13,GB,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0001103,CHI,1999,16,LA,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0001112,NYG,1999,1,TB,0.0,0,0.0,24.0,0,1,7.0,0,3.1,4.1,0.0,0
00-0001112,NYG,1999,2,WAS,0.0,0,0.0,45.0,0,2,14.0,0,5.9,7.9,0.0,0
00-0001112,NYG,1999,3,NE,0.0,0,0.0,1.0,0,0,0.0,0,0.1,0.1,0.0,0
00-0001112,NYG,1999,10,IND,0.0,0,0.0,3.0,0,0,0.0,0,0.3,0.3,0.0,0
00-0001112,NYG,1999,11,WAS,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0001112,NYG,1999,12,ARI,0.0,0,0.0,16.0,1,1,6.0,0,8.2,9.2,0.0,0
00-0001112,NYG,1999,13,NYJ,0.0,0,0.0,4.0,0,0,0.0,0,0.4,0.4,0.0,0
00-0001112,NYG,1999,17,DAL,0.0,0,0.0,33.0,0,0,0.0,0,3.3,3.3,0.0,0
00-0001215,PIT,1999,1,CLE,0.0,0,0.0,89.0,0,1,2.0,0,9.1,10.1,0.0,0
00-0001215,PIT,1999,2,BAL,0.0,0,0.0,46.0,0,0,0.0,0,4.6,4.6,0.0,0
00-0001215,PIT,1999,3,SEA,0.0,0,0.0,39.0,0,2,9.0,0,4.8,6.8,0.0,0
00-0001215,PIT,1999,4,JAX,0.0,0,0.0,58.0,0,4,27.0,0,8.5,12.5,0.0,0
00-0001215,PIT,1999,5,BUF,0.0,0,0.0,24.0,1,2,10.0,0,9.4,11.4,0.0,0
00-0001215,PIT,1999,6,CIN,0.0,0,0.0,111.0,2,1,4.0,0,23.5,24.5,0.0,0
00-0001215,PIT,1999,7,ATL,0.0,0,0.0,80.0,0,2,14.0,0,7.4,9.4,1.0,0
00-0001215,PIT,1999,9,SF,0.0,0,0.0,53.0,2,0,0.0,0,17.3,17.3,0.0,0
00-0001215,PIT,1999,10,CLE,0.0,0,0.0,96.0,0,1,7.0,0,10.3,11.3,0.0,0
00-0001215,PIT,1999,11,TEN,0.0,0,0.0,81.0,0,0,0.0,0,8.1,8.1,0.0,0
00-0001215,PIT,1999,12,CIN,0.0,0,0.0,81.0,0,1,6.0,0,8.7,9.7,0.0,0
00-0001215,PIT,1999,13,JAX,0.0,0,0.0,23.0,0,1,14.0,0,3.7,4.7,0.0,0
00-0001215,PIT,1999,14,BAL,21.0,1,0.0,39.0,0,4,11.0,0,9.84,13.84,0.0,0
00-0001215,PIT,1999,15,KC,0.0,0,0.0,64.0,0,1,9.0,0,7.3,8.3,0.0,0
00-0001215,PIT,1999,16,CAR,0.0,0,0.0,137.0,1,1,-3.0,0,19.4,20.4,0.0,0
00-0001215,PIT,1999,17,TEN,0.0,0,0.0,61.0,1,0,0.0,0,12.1,12.1,0.0,0
00-0001218,CAR,1999,1,NO,207.0,1,1.0,8.0,0,0,0.0,0,9.08,9.08,1.0,0
00-0001218,CAR,1999,2,JAX,200.0,3,1.0,1.0,0,0,0.0,0,18.1,18.1,0.0,0
00-0001218,CAR,1999,3,CIN,204.0,1,0.0,0.0,0,0,0.0,0,12.16,12.16,0.0,0
00-0001218,CAR,1999,4,WAS,334.0,1,1.0,0.0,0,0,0.0,0,15.36,15.36,0.0,0
00-0001218,CAR,1999,6,SF,300.0,4,3.0,4.0,0,0,0.0,0,22.4,22.4,0.0,0
00-0001218,CAR,1999,7,DET,299.0,0,1.0,16.0,0,0,0.0,0,9.56,9.56,1.0,0
00-0001218,CAR,1999,8,ATL,256.0,0,3.0,8.0,1,0,0.0,0,9.04,9.04,1.0,0
00-0001218,CAR,1999,9,PHI,281.0,3,0.0,6.0,0,0,0.0,0,23.84,23.84,0.0,0
00-0001218,CAR,1999,10,LA,283.0,1,2.0,20.0,0,0,0.0,0,13.32,13.32,0.0,0
00-0001218,CAR,1999,11,CLE,199.0,2,0.0,4.0,0,0,0.0,0,16.36,16.36,0.0,0
00-0001218,CAR,1999,12,ATL,262.0,3,0.0,-1.0,0,0,0.0,0,20.38,20.38,1.0,0
00-0001218,CAR,1999,13,LA,266.0,3,1.0,12.0,0,0,0.0,0,21.84,21.84,0.0,0
00-0001218,CAR,1999,14,GB,369.0,3,0.0,3.0,0,0,0.0,0,23.06,23.06,2.0,0
00-0001218,CAR,1999,15,SF,368.0,4,0.0,20.0,0,0,0.0,0,32.72,32.72,0.0,0
00-0001218,CAR,1999,16,PIT,263.0,2,1.0,0.0,0,0,0.0,0,16.52,16.52,0.0,0
00-0001218,CAR,1999,17,NO,322.0,5,0.0,4.0,0,0,0.0,0,31.28,31.28,1.0,0
00-0001224,CAR,1999,1,NO,0.0,0,0.0,45.0,0,1,5.0,0,5.0,6.0,0.0,0
00-0001224,CAR,1999,2,JAX,0.0,0,0.0,47.0,0,1,2.0,0,4.9,5.9,0.0,0
00-0001224,CAR,1999,3,CIN,0.0,0,0.0,132.0,2,1,4.0,0,25.6,26.6,0.0,0
00-0001224,CAR,1999,4,WAS,0.0,0,0.0,142.0,3,1,12.0,0,33.4,34.4,0.0,0
00-0001224,CAR,1999,6,SF,0.0,0,0.0,83.0,0,1,0.0,0,6.3,7.3,1.0,0
00-0001224,CAR,1999,7,DET,0.0,0,0.0,10.0,0,2,35.0,0,4.5,6.5,0.0,0
00-0001224,CAR,1999,11,CLE,0.0,0,0.0,93.0,0,3,42.0,0,13.5,16.5,0.0,0
00-0001224,CAR,1999,12,ATL,0.0,0,0.0,94.0,1,3,25.0,0,17.9,20.9,0.0,0
00-0001224,CAR,1999,13,LA,0.0,0,0.0,42.0,0,3,17.0,0,5.9,8.9,0.0,0
00-0001224,CAR,1999,14,GB,0.0,0,0.0,6.0,0,3,26.0,0,3.2,6.2,0.0,0
00-0001224,CAR,1999,17,NO,0.0,0,0.0,24.0,0,4,21.0,0,4.5,8.5,0.0,0
00-0001233,PHI,1999,10,WAS,0.0,0,0.0,27.0,1,0,0.0,0,8.7,8.7,0.0,0
00-0001233,PHI,1999,11,IND,0.0,0,0.0,3.0,0,1,1.0,0,0.4,1.4,0.0,0
00-0001233,PHI,1999,12,WAS,0.0,0,0.0,28.0,0,1,27.0,0,5.5,6.5,0.0,0
00-0001233,PHI,1999,13,ARI,0.0,0,0.0,5.0,0,0,0.0,0,0.5,0.5,0.0,0
00-0001233,PHI,1999,15,NE,0.0,0,0.0,12.0,0,0,0.0,0,1.2,1.2,0.0,0
00-0001281,DAL,1999,1,WAS,0.0,0,0.0,0.0,0,1,13.0,0,1.3,2.3,0.0,0
00-0001281,DAL,1999,2,ATL,0.0,0,0.0,0.0,0,1,18.0,0,1.8,2.8,0.0,0
00-0001281,DAL,1999,7,WAS,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0001281,DAL,1999,10,GB,0.0,0,0.0,0.0,0,1,32.0,0,3.2,4.2,0.0,0
00-0001281,DAL,1999,11,ARI,0.0,0,0.0,0.0,0,1,7.0,0,0.7,1.7,0.0,0
00-0001281,DAL,1999,12,MIA,0.0,0,0.0,0.0,0,1,10.0,0,1.0,2.0,0.0,0
00-0001281,DAL,1999,14,PHI,0.0,0,0.0,0.0,0,2,25.0,0,2.5,4.5,0.0,0
00-0001281,DAL,1999,15,NYJ,0.0,0,0.0,20.0,1,1,4.0,0,8.4,9.4,0.0,0
00-0001281,DAL,1999,16,NO,0.0,0,0.0,0.0,0,2,22.0,0,2.2,4.2,0.0,0
00-0001317,PIT,1999,1,CLE,0.0,0,0.0,0.0,0,2,18.0,0,1.8,3.8,0.0,0
00-0001317,PIT,1999,3,SEA,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0001317,PIT,1999,4,JAX,0.0,0,0.0,0.0,0,2,18.0,0,1.8,3.8,0.0,0
00-0001317,PIT,1999,5,BUF,0.0,0,0.0,0.0,0,1,10.0,0,1.0,2.0,0.0,0
00-0001317,PIT,1999,6,CIN,0.0,0,0.0,0.0,0,3,24.0,0,2.4,5.4,0.0,0
00-0001317,PIT,1999,7,ATL,0.0,0,0.0,0.0,0,3,46.0,0,4.6,7.6,0.0,0
00-0001317,PIT,1999,9,SF,0.0,0,0.0,0.0,0,2,6.0,0,0.6,2.6,0.0,0
00-0001317,PIT,1999,10,CLE,0.0,0,0.0,0.0,0,1,4.0,0,0.4,1.4,0.0,0
00-0001317,PIT,1999,11,TEN,0.0,0,0.0,0.0,0,4,41.0,0,4.1,8.1,0.0,0
00-0001317,PIT,1999,12,CIN,0.0,0,0.0,0.0,0,2,19.0,0,1.9,3.9,0.0,0
00-0001335,CIN,1999,1,TEN,178.0,2,2.0,90.0,0,0,0.0,0,24.12,24.12,0.0,2
00-0001335,CIN,1999,2,LAC,68.0,1,0.0,5.0,0,0,0.0,0,3.22,3.22,2.0,0
00-0001335,CIN,1999,3,CAR,251.0,0,1.0,9.0,0,0,0.0,0,8.94,8.94,0.0,0
00-0001335,CIN,1999,4,LA,114.0,0,0.0,14.0,0,0,0.0,0,5.96,5.96,0.0,0
00-0001335,CIN,1999,7,IND,42.0,0,0.0,12.0,0,0,0.0,0,2.88,2.88,0.0,0
00-0001335,CIN,1999,8,JAX,147.0,1,0.0,9.0,0,0,0.0,0,10.78,10.78,0.0,0
00-0001335,CIN,1999,9,SEA,287.0,1,2.0,34.0,1,0,0.0,0,20.88,20.88,0.0,0
00-0001335,CIN,1999,10,TEN,218.0,1,0.0,34.0,0,0,0.0,0,12.12,12.12,2.0,0
00-0001335,CIN,1999,11,BAL,246.0,3,2.0,27.0,0,0,0.0,0,20.54,20.54,0.0,0
00-0001335,CIN,1999,12,PIT,241.0,1,1.0,25.0,1,0,0.0,0,20.14,20.14,0.0,0
00-0001335,CIN,1999,13,SF,334.0,4,0.0,18.0,0,0,0.0,0,31.16,31.16,0.0,0
00-0001335,CIN,1999,14,CLE,176.0,1,0.0,13.0,0,0,0.0,0,12.34,12.34,0.0,0
00-0001335,CIN,1999,16,BAL,187.0,0,2.0,22.0,0,0,0.0,0,3.68,3.68,1.0,0
00-0001335,CIN,1999,17,JAX,141.0,0,2.0,3.0,0,0,0.0,0,1.94,1.94,0.0,0
00-0001361,NE,1999,1,NYJ,340.0,1,1.0,-1.0,0,0,0.0,0,13.5,13.5,1.0,0
00-0001361,NE,1999,2,IND,287.0,4,0.0,7.0,0,0,0.0,0,28.18,28.18,0.0,0
00-0001361,NE,1999,3,NYG,233.0,0,0.0,0.0,0,0,0.0,0,9.32,9.32,0.0,0
00-0001361,NE,1999,4,CLE,389.0,1,0.0,-1.0,0,0,0.0,0,19.46,19.46,0.0,0
00-0001361,NE,1999,5,KC,334.0,2,2.0,1.0,0,0,0.0,0,17.46,17.46,0.0,0
00-0001361,NE,1999,6,MIA,225.0,1,1.0,6.0,0,0,0.0,0,11.6,11.6,0.0,0
00-0001361,NE,1999,7,DEN,214.0,0,0.0,-2.0,0,0,0.0,0,8.36,8.36,0.0,0
00-0001361,NE,1999,8,ARI,276.0,4,0.0,0.0,0,0,0.0,0,27.04,27.04,0.0,0
00-0001361,NE,1999,10,NYJ,170.0,2,3.0,25.0,0,0,0.0,0,11.3,11.3,0.0,0
00-0001361,NE,1999,11,MIA,201.0,1,5.0,-1.0,0,0,0.0,0,1.94,1.94,0.0,0
00-0001361,NE,1999,12,BUF,205.0,1,1.0,6.0,0,0,0.0,0,10.8,10.8,0.0,0
00-0001361,NE,1999,13,DAL,176.0,0,2.0,10.0,0,0,0.0,0,4.04,4.04,0.0,0
00-0001361,NE,1999,14,IND,379.0,1,1.0,18.0,0,0,0.0,0,18.96,18.96,0.0,0
00-0001361,NE,1999,15,PHI,331.0,0,4.0,7.0,0,0,0.0,0,3.94,3.94,1.0,0
00-0001361,NE,1999,16,BUF,101.0,0,0.0,26.0,0,0,0.0,0,6.64,6.64,0.0,0
00-0001361,NE,1999,17,BAL,108.0,1,1.0,0.0,0,0,0.0,0,6.32,6.32,0.0,0
00-0001471,CAR,1999,9,PHI,0.0,0,0.0,-2.0,0,0,0.0,0,-0.2,-0.2,0.0,0
00-0001477,CHI,1999,7,TB,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0001477,CHI,1999,10,MIN,0.0,0,0.0,0.0,0,7,134.0,2,25.4,32.4,0.0,0
00-0001477,CHI,1999,11,LAC,0.0,0,0.0,8.0,0,1,3.0,0,1.1,2.1,0.0,0
00-0001477,CHI,1999,12,DET,0.0,0,0.0,0.0,0,3,33.0,1,9.3,12.3,0.0,0
00-0001477,CHI,1999,13,GB,0.0,0,0.0,0.0,0,1,4.0,0,0.4,1.4,0.0,0
00-0001477,CHI,1999,15,DET,0.0,0,0.0,0.0,0,2,8.0,0,0.8,2.8,0.0,0
00-0001477,CHI,1999,16,LA,0.0,0,0.0,0.0,0,1,8.0,0,0.8,1.8,0.0,0
00-0001477,CHI,1999,17,TB,0.0,0,0.0,0.0,0,4,29.0,0,2.9,6.9,0.0,0
00-0001525,PHI,1999,3,BUF,0.0,0,0.0,0.0,0,4,2.0,0,0.2,4.2,0.0,0
00-0001525,PHI,1999,4,NYG,0.0,0,0.0,5.0,0,1,6.0,0,1.1,2.1,0.0,0
00-0001525,PHI,1999,5,DAL,0.0,0,0.0,4.0,0,0,0.0,0,0.4,0.4,0.0,0
00-0001525,PHI,1999,8,NYG,0.0,0,0.0,2.0,0,0,0.0,0,0.2,0.2,0.0,0
00-0001525,PHI,1999,9,CAR,0.0,0,0.0,8.0,0,0,0.0,0,-1.2,-1.2,1.0,0
00-0001532,ARI,1999,1,PHI,0.0,0,0.0,1.0,0,4,21.0,0,2.2,6.2,0.0,0
00-0001532,ARI,1999,2,MIA,0.0,0,0.0,2.0,0,1,5.0,0,0.7,1.7,0.0,0
00-0001532,ARI,1999,3,SF,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0001532,ARI,1999,4,DAL,0.0,0,0.0,0.0,0,2,11.0,0,1.1,3.1,0.0,0
00-0001532,ARI,1999,5,NYG,0.0,0,0.0,0.0,0,8,101.0,1,16.1,24.1,0.0,0
00-0001532,ARI,1999,6,WAS,0.0,0,0.0,-8.0,0,3,44.0,0,3.6,6.6,0.0,0
00-0001532,ARI,1999,8,NE,0.0,0,0.0,0.0,0,2,14.0,0,1.4,3.4,0.0,0
00-0001532,ARI,1999,10,DET,0.0,0,0.0,0.0,0,4,53.0,0,5.3,9.3,0.0,0
00-0001532,ARI,1999,11,DAL,0.0,0,0.0,7.0,0,3,47.0,0,5.4,8.4,0.0,0
00-0001532,ARI,1999,12,NYG,0.0,0,0.0,0.0,0,1,9.0,0,0.9,1.9,0.0,0
00-0001532,ARI,1999,13,PHI,0.0,0,0.0,0.0,0,3,28.0,1,8.8,11.8,0.0,0
00-0001532,ARI,1999,14,WAS,0.0,0,0.0,-2.0,0,1,43.0,0,4.1,5.1,0.0,0
00-0001532,ARI,1999,15,BUF,0.0,0,0.0,0.0,0,1,13.0,0,1.3,2.3,0.0,0
00-0001532,ARI,1999,16,ATL,0.0,0,0.0,0.0,0,3,32.0,0,3.2,6.2,0.0,0
00-0001532,ARI,1999,17,GB,0.0,0,0.0,0.0,0,4,52.0,0,5.2,9.2,0.0,0
00-0001582,SEA,1999,1,DET,0.0,0,0.0,0.0,0,1,9.0,0,0.9,1.9,0.0,0
00-0001582,SEA,1999,2,CHI,0.0,0,0.0,0.0,0,2,54.0,1,11.4,13.4,0.0,0
00-0001582,SEA,1999,3,PIT,0.0,0,0.0,-14.0,0,0,0.0,0,-1.4,-1.4,0.0,0
00-0001582,SEA,1999,14,LAC,0.0,0,0.0,0.0,0,1,5.0,0,0.5,1.5,0.0,0
00-0001627,GB,1999,1,LV,0.0,0,0.0,0.0,0,2,27.0,1,8.7,10.7,0.0,0
00-0001627,GB,1999,2,DET,0.0,0,0.0,0.0,0,3,25.0,0,2.5,5.5,0.0,0
00-0001627,GB,1999,3,MIN,0.0,0,0.0,0.0,0,4,72.0,1,13.2,17.2,0.0,0
00-0001627,GB,1999,5,TB,0.0,0,0.0,0.0,0,1,19.0,0,1.9,2.9,0.0,0
00-0001627,GB,1999,6,DEN,0.0,0,0.0,0.0,0,1,54.0,0,5.4,6.4,0.0,0
00-0001627,GB,1999,7,LAC,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0001627,GB,1999,8,SEA,0.0,0,0.0,0.0,0,3,106.0,1,16.6,19.6,0.0,0
00-0001627,GB,1999,9,CHI,0.0,0,0.0,0.0,0,2,39.0,0,3.9,5.9,0.0,0
00-0001627,GB,1999,10,DAL,0.0,0,0.0,0.0,0,3,35.0,0,3.5,6.5,0.0,0
00-0001627,GB,1999,11,DET,0.0,0,0.0,0.0,0,6,94.0,1,17.4,23.4,0.0,1
00-0001627,GB,1999,12,SF,0.0,0,0.0,0.0,0,2,25.0,1,8.5,10.5,0.0,0
00-0001627,GB,1999,13,CHI,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
00-0001627,GB,1999,14,CAR,0.0,0,0.0,0.0,0,1,15.0,0,1.5,2.5,0.0,0
00-0001627,GB,1999,15,MIN,0.0,0,0.0,0.0,0,3,43.0,0,4.3,7.3,0.0,0
00-0001627,GB,1999,16,TB,0.0,0,0.0,0.0,0,2,28.0,0,2.8,4.8,0.0,0
00-0001627,GB,1999,17,ARI,0.0,0,0.0,0.0,0,3,41.0,0,4.1,7.1,0.0,0
00-0001661,JAX,1999,1,SF,0.0,0,0.0,0.0,0,2,13.0,0,1.3,3.3,0.0,0
00-0001661,JAX,1999,2,CAR,0.0,0,0.0,0.0,0,3,22.0,0,2.2,5.2,0.0,0
00-0001661,JAX,1999,3,TEN,0.0,0,0.0,0.0,0,2,12.0,0,1.2,3.2,0.0,0
00-0001661,JAX,1999,4,PIT,0.0,0,0.0,0.0,0,2,20.0,0,2.0,4.0,0.0,0
00-0001661,JAX,1999,5,NYJ,0.0,0,0.0,0.0,0,5,42.0,0,4.2,9.2,0.0,0
00-0001661,JAX,1999,6,CLE,0.0,0,0.0,0.0,0,2,21.0,1,10.1,12.1,0.0,1
00-0001661,JAX,1999,8,CIN,0.0,0,0.0,0.0,0,2,29.0,0,2.9,4.9,0.0,0
00-0001661,JAX,1999,9,ATL,0.0,0,0.0,0.0,0,1,11.0,0,1.1,2.1,0.0,0
00-0001661,JAX,1999,10,BAL,0.0,0,0.0,0.0,0,2,17.0,0,1.7,3.7,0.0,0
00-0001661,JAX,1999,11,NO,0.0,0,0.0,0.0,0,1,30.0,0,3.0,4.0,0.0,0
00-0001661,JAX,1999,12,BAL,0.0,0,0.0,0.0,0,4,65.0,0,6.5,10.5,0.0,0
00-0001661,JAX,1999,16,TEN,0.0,0,0.0,0.0,0,3,32.0,0,3.2,6.2,0.0,0
00-0001661,JAX,1999,17,CIN,0.0,0,0.0,0.0,0,3,32.0,0,3.2,6.2,0.0,0
