player_id,season,recent_team,week,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fantasy_points_ppr,fumbles,2pt,week_total,std_dev
00-0001842,1999,CHI,9,0.0,0,0.0,7.0,0,14,160.0,0,30.7,0.0,0,16,2.5784901915817757
00-0001842,2000,CHI,15,0.0,0,0.0,0.0,0,26,216.0,0,47.6,0.0,0,16,2.4650316519037574
00-0001848,2000,DEN,2,0.0,0,0.0,0.0,0,3,51.0,0,8.1,0.0,0,16,3.6062445166164347
00-0001862,1999,PHI,16,0.0,0,0.0,0.0,0,26,295.0,4,79.5,0.0,0,16,5.3506033899633385
00-0001862,2000,PHI,9,0.0,0,0.0,0.0,0,12,104.0,0,22.4,0.0,0,16,2.064245850419139
00-0001862,2001,CAR,3,0.0,0,0.0,0.0,0,2,22.0,0,4.2,0.0,0,16,1.2288205504318876
00-0001907,1999,ARI,8,944.0,2,5.0,49.0,0,0,0.0,0,38.66,1.0,0,16,3.6917041209218397
00-0001907,2000,ARI,4,467.0,2,3.0,0.0,0,0,0.0,0,16.68,2.0,0,16,3.267353601948436
00-0001919,1999,ARI,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0001938,1999,NYG,3,0.0,0,0.0,170.0,0,2,2.0,0,19.2,0.0,0,16,3.6097093362901607
00-0001980,2001,PIT,1,0.0,0,0.0,6.0,0,0,0.0,0,0.6,0.0,0,16,
00-0001980,2005,HOU,1,0.0,0,0.0,4.0,0,0,0.0,0,0.4,0.0,0,16,
00-0002005,1999,PHI,8,0.0,0,0.0,0.0,0,18,188.0,1,42.8,0.0,0,16,4.101915870775597
00-0002005,2000,PHI,12,0.0,0,0.0,0.0,0,9,80.0,1,23.0,0.0,0,16,2.0687428949002356
00-0002005,2001,PHI,8,0.0,0,0.0,0.0,0,7,95.0,0,16.5,0.0,0,16,2.408874951207891
00-0002027,1999,SEA,14,0.0,0,0.0,38.0,0,33,225.0,1,63.3,1.0,0,16,3.165238775321861
00-0002027,2000,SEA,3,0.0,0,0.0,6.0,0,2,9.0,0,3.5,0.0,0,16,1.7672955100827792
00-0002058,1999,LV,16,0.0,0,0.0,4.0,0,89,1335.0,6,258.9,0.0,0,16,7.979575509099111
00-0002058,2000,LV,16,0.0,0,0.0,12.0,0,73,1089.0,11,249.09999,0.0,0,16,8.577778865709782
00-0002058,2001,LV,16,0.0,0,0.0,39.0,0,91,1165.0,9,271.4,0.0,0,16,8.578723894189144
00-0002058,2002,LV,16,0.0,0,0.0,19.0,0,81,930.0,2,187.9,0.0,0,16,6.705914707998099
00-0002058,2003,LV,16,0.0,0,0.0,4.0,0,51,563.0,2,119.7,0.0,0,16,5.936016410386143
00-0002058,2004,TB,10,0.0,0,0.0,0.0,0,24,200.0,1,48.0,1.0,0,16,4.571651815612129
00-0002068,1999,NE,12,0.0,0,0.0,0.0,0,36,471.0,1,89.1,0.0,0,16,4.0613757553055425
00-0002068,2000,NE,16,0.0,0,0.0,46.0,0,83,944.0,4,210.0,1.0,0,16,8.55698528244827
00-0002068,2001,NE,16,0.0,0,0.0,91.0,0,101,1199.0,5,272.0,0.0,0,16,6.828469988804278
00-0002068,2002,NE,14,0.0,0,0.0,14.0,0,97,890.0,3,205.4,1.0,1,16,9.240331779649816
00-0002068,2003,NE,12,0.0,0,0.0,27.0,0,40,472.0,4,113.9,0.0,0,16,7.616782837746278
00-0002068,2004,NE,8,0.0,0,0.0,0.0,0,17,184.0,1,41.4,0.0,0,16,4.1216327407849676
00-0002068,2005,NE,11,0.0,0,0.0,0.0,0,39,466.0,2,97.6,0.0,0,16,5.087453477232262
00-0002068,2006,NE,15,0.0,0,0.0,16.0,0,44,386.0,4,110.2,0.0,1,16,3.828066671708949
00-0002099,1999,LA,15,0.0,0,0.0,28.0,0,68,1026.0,11,241.4,0.0,1,16,9.646055444585029
00-0002099,2000,LA,16,0.0,0,0.0,11.0,0,85,1434.0,9,281.5,1.0,0,16,9.72724503157594
00-0002099,2001,LA,16,0.0,0,0.0,23.0,0,64,1106.0,6,208.9,2.0,0,16,9.433272228252978
00-0002099,2002,LA,16,0.0,0,0.0,18.0,0,79,1075.0,7,226.3,2.0,0,16,8.302045282103592
00-0002099,2003,LA,14,66.0,0,0.0,17.0,0,69,981.0,5,201.44,0.0,0,16,5.245802439106178
00-0002099,2004,LA,16,0.0,0,0.0,0.0,0,89,1292.0,6,246.2,4.0,0,16,7.596303986666232
00-0002099,2005,LA,11,0.0,0,0.0,0.0,0,36,525.0,3,106.5,0.0,0,16,6.559087989486013
00-0002099,2006,LA,16,0.0,0,0.0,0.0,0,74,1098.0,3,203.8,0.0,1,16,6.994747878242701
00-0002099,2007,LA,13,0.0,0,0.0,-4.0,0,55,733.0,4,151.9,0.0,0,16,6.453144889389288
00-0002099,2008,SF,15,0.0,0,0.0,-3.0,0,60,833.0,7,185.0,0.0,0,16,7.480800811413076
00-0002099,2009,SF,9,0.0,0,0.0,-8.0,0,21,264.0,0,46.600002,0.0,0,16,3.499206391403773
00-0002102,1999,PIT,13,0.0,0,0.0,0.0,0,18,176.0,0,35.6,0.0,0,16,2.476064890901177
00-0002102,2000,PIT,16,0.0,0,0.0,0.0,0,17,192.0,3,54.2,0.0,0,16,3.544925998031701
00-0002102,2001,PIT,8,0.0,0,0.0,0.0,0,12,98.0,0,21.8,0.0,0,16,1.742535068609039
00-0002102,2002,PIT,10,0.0,0,0.0,0.0,0,13,66.0,1,25.6,0.0,0,16,2.5351747401261524
00-0002102,2003,PIT,2,0.0,0,0.0,0.0,0,2,1.0,1,8.1,0.0,0,16,4.313351297802982
00-0002102,2004,HOU,4,0.0,0,0.0,0.0,0,4,52.0,0,9.2,0.0,0,16,0.9695359772211656
00-0002102,2005,HOU,2,0.0,0,0.0,0.0,0,2,22.0,0,4.2,0.0,0,16,1.1313709510509125
00-0002102,2006,HOU,8,0.0,0,0.0,0.0,0,9,62.0,2,27.2,0.0,0,16,2.5365893243200386
00-0002110,1999,JAX,15,3060.0,14,8.0,186.0,1,0,0.0,0,191.0,1.0,3,16,6.849090350725568
00-0002110,2000,JAX,16,3640.0,20,14.0,214.0,2,0,0.0,0,227.0,3.0,1,16,7.3121484381365836
00-0002110,2001,JAX,15,3309.0,10,13.0,224.0,1,0,0.0,0,170.76001,3.0,1,16,6.056388428952137
00-0002110,2002,JAX,15,2788.0,10,7.0,207.0,0,0,0.0,0,158.22,2.0,2,16,6.878454251048275
00-0002110,2003,JAX,3,484.0,2,0.0,19.0,1,0,0.0,0,35.260002,0.0,0,16,7.14955487258641
00-0002110,2004,WAS,9,1194.0,7,6.0,62.0,0,0,0.0,0,65.96,3.0,1,16,7.237680000422552
00-0002110,2005,WAS,16,3050.0,23,10.0,111.0,0,0,0.0,0,195.1,6.0,1,16,8.003241734212974
00-0002110,2006,WAS,10,1789.0,8,4.0,34.0,0,0,0.0,0,100.96,1.0,2,16,7.134110911079534
00-0002110,2009,NO,4,102.0,0,1.0,-3.0,0,0,0.0,0,1.78,0.0,0,16,1.0991359892025776
00-0002110,2010,NYJ,2,117.0,2,1.0,0.0,0,0,0.0,0,10.679999,0.0,0,16,7.155920355025094
00-0002110,2011,NYJ,1,27.0,0,0.0,0.0,0,0,0.0,0,1.08,0.0,0,16,
00-0002159,2000,BUF,15,0.0,0,0.0,589.0,0,30,222.0,2,125.1,0.0,1,16,5.599974447637284
00-0002159,2001,BUF,8,0.0,0,0.0,341.0,2,9,59.0,0,61.0,0.0,0,16,10.108235800746852
00-0002159,2002,BUF,2,0.0,0,0.0,35.0,0,1,9.0,0,5.4,0.0,0,16,3.252691189243434
00-0002159,2003,DET,16,0.0,0,0.0,606.0,3,54,340.0,0,166.6,0.0,0,16,5.217774205250552
00-0002159,2004,DET,16,0.0,0,0.0,264.0,0,44,322.0,0,100.6,1.0,0,16,4.45524042296305
00-0002159,2005,DET,16,0.0,0,0.0,306.0,1,37,284.0,0,100.0,1.0,0,16,4.241383426192867
00-0002159,2006,DET,5,0.0,0,0.0,1.0,0,8,98.0,1,23.9,0.0,0,16,4.617575279953308
00-0002380,1999,CIN,1,0.0,0,0.0,0.0,0,1,4.0,0,1.4,0.0,0,16,
00-0002380,2000,CIN,3,0.0,0,0.0,0.0,0,3,39.0,0,6.8999996,0.0,0,16,2.586503384264759
00-0002380,2001,ARI,5,0.0,0,0.0,0.0,0,8,80.0,0,16.0,0.0,0,16,2.4525497510415435
00-0002380,2002,ARI,12,0.0,0,0.0,0.0,0,19,121.0,1,37.1,0.0,0,16,2.594910497777371
00-0002380,2003,ARI,6,0.0,0,0.0,0.0,0,11,71.0,1,24.1,0.0,0,16,1.9405325009491863
00-0002380,2004,SF,1,0.0,0,0.0,0.0,0,2,10.0,1,9.0,0.0,0,16,
00-0002380,2005,SF,3,0.0,0,0.0,0.0,0,3,21.0,0,5.1,0.0,0,16,0.3605551473840243
00-0002459,1999,LAC,14,0.0,0,0.0,287.0,1,16,209.0,2,81.6,1.0,0,16,5.412866353046609
00-0002459,2000,LAC,1,0.0,0,0.0,9.0,0,0,0.0,0,0.9,0.0,0,16,
00-0002469,1999,TEN,11,0.0,0,0.0,0.0,0,14,261.0,2,50.1,1.0,0,16,5.833757550987613
00-0002469,2000,CAR,13,0.0,0,0.0,0.0,0,22,241.0,2,58.1,0.0,0,16,4.4908024121584145
00-0002469,2001,CAR,15,0.0,0,0.0,-2.0,0,37,492.0,1,92.0,0.0,0,16,4.786090958321901
00-0002469,2002,CAR,10,0.0,0,0.0,0.0,0,14,164.0,1,36.4,0.0,0,16,5.582751444779809
00-0002544,1999,ATL,11,0.0,0,0.0,0.0,0,22,314.0,1,59.4,0.0,0,16,5.400925756281791
00-0002544,2000,NE,7,0.0,0,0.0,0.0,0,5,95.0,0,14.5,0.0,0,16,1.4985707465900209
00-0002565,1999,NYG,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0002565,2000,NYG,11,0.0,0,0.0,0.0,0,8,46.0,3,28.599998,1.0,0,16,3.1038685130099206
00-0002565,2001,NYG,12,0.0,0,0.0,0.0,0,13,148.0,1,33.8,0.0,0,16,2.058610878009402
00-0002565,2002,NYG,14,0.0,0,0.0,0.0,0,22,175.0,1,45.5,0.0,0,16,2.3516769727204045
00-0002565,2003,DAL,11,0.0,0,0.0,0.0,0,20,195.0,1,45.5,0.0,0,16,2.337636685675155
00-0002565,2004,DAL,2,0.0,0,0.0,0.0,0,2,16.0,0,3.6,0.0,0,16,0.1414213056610913
00-0002565,2005,DAL,3,0.0,0,0.0,0.0,0,3,24.0,1,11.4,0.0,0,16,2.930870132396042
00-0002565,2006,DET,13,0.0,0,0.0,0.0,0,21,308.0,4,75.8,0.0,0,16,3.256374473798545
00-0002565,2007,DET,1,0.0,0,0.0,0.0,0,1,1.0,0,1.1,0.0,0,16,
00-0002565,2008,DET,1,0.0,0,0.0,0.0,0,1,21.0,0,3.1,0.0,0,16,
00-0002586,1999,CLE,9,0.0,0,0.0,0.0,0,9,131.0,0,22.1,0.0,0,16,2.1331380648578793
00-0002586,2000,CLE,9,0.0,0,0.0,0.0,0,12,80.0,1,26.0,0.0,0,16,2.486184022051558
00-0002586,2002,CLE,15,0.0,0,0.0,0.0,0,25,179.0,3,60.899998,0.0,0,16,4.367869580227428
00-0002586,2003,BUF,13,0.0,0,0.0,0.0,0,34,339.0,1,73.9,0.0,0,16,3.303494700703407
00-0002586,2004,BUF,7,0.0,0,0.0,0.0,0,17,203.0,5,67.3,0.0,0,16,7.8594804653612975
00-0002586,2005,BUF,9,0.0,0,0.0,0.0,0,19,139.0,0,32.9,0.0,0,16,2.2550560111597333
00-0002586,2006,NO,11,0.0,0,0.0,0.0,0,18,164.0,0,34.4,0.0,0,16,1.9824685831105044
00-0002586,2008,NO,7,0.0,0,0.0,0.0,0,12,121.0,2,36.1,0.0,0,16,4.545641446185585
00-0002655,2001,NO,1,0.0,0,0.0,-1.0,0,0,0.0,0,-0.1,0.0,0,16,
00-0002655,2003,NO,1,0.0,0,0.0,3.0,0,0,0.0,0,0.3,0.0,0,16,
00-0002701,1999,CAR,5,0.0,0,0.0,4.0,0,13,184.0,0,31.8,0.0,0,16,4.169892251488841
00-0002713,1999,NE,11,0.0,0,0.0,26.0,0,19,104.0,0,32.0,0.0,0,16,1.9253334851864914
00-0002713,2000,NE,15,0.0,0,0.0,90.0,2,9,73.0,0,37.3,0.0,0,16,2.2057932266030242
00-0002713,2001,DEN,9,0.0,0,0.0,4.0,0,11,83.0,0,17.7,1.0,0,16,1.4941553445228144
00-0002713,2002,GB,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0002721,1999,MIN,15,0.0,0,0.0,0.0,0,87,1194.0,12,278.4,0.0,0,16,9.947275178275405
00-0002721,2000,MIN,16,0.0,0,0.0,0.0,0,96,1274.0,9,275.4,1.0,0,16,8.751447490973273
00-0002721,2001,MIN,16,0.0,0,0.0,4.0,0,73,871.0,6,192.5,2.0,0,16,6.542244297249039
00-0002721,2002,MIA,5,0.0,0,0.0,0.0,0,8,66.0,1,18.599998,1.0,0,16,3.9098592570162425
00-0002743,1999,CIN,3,0.0,0,0.0,15.0,1,3,24.0,0,12.900001,0.0,0,16,4.8774995714477845
00-0002743,2001,WAS,13,0.0,0,0.0,308.0,3,13,83.0,0,70.1,0.0,0,16,5.169536103904834
00-0002743,2003,NO,6,0.0,0,0.0,72.0,1,1,11.0,0,15.3,0.0,0,16,3.0084881267614905
00-0002743,2004,NO,2,0.0,0,0.0,17.0,0,0,0.0,0,1.7,0.0,0,16,0.4949747805480621
00-0002787,1999,BAL,10,975.0,3,8.0,140.0,2,0,0.0,0,57.0,2.0,0,16,5.609190735917626
00-0002787,2000,DET,5,498.0,1,3.0,117.0,1,0,0.0,0,35.620003,1.0,1,16,7.593752975101132
00-0002846,1999,WAS,16,0.0,0,0.0,51.0,0,69,544.0,3,146.5,0.0,0,16,5.632402356520029
00-0002846,2000,WAS,15,0.0,0,0.0,103.0,0,81,600.0,3,169.3,0.0,0,16,4.181398659300211
00-0002846,2001,BUF,16,0.0,0,0.0,160.0,2,80,620.0,2,180.0,1.0,0,16,6.231639563175157
00-0002846,2002,BUF,16,0.0,0,0.0,56.0,2,43,388.0,0,99.4,0.0,0,16,4.1361617063882266
00-0002846,2003,NE,9,0.0,0,0.0,82.0,0,19,106.0,1,43.8,0.0,0,16,4.434241813427546
00-0002861,1999,DEN,14,0.0,0,0.0,0.0,0,32,488.0,2,92.8,0.0,0,16,5.817008022388979
00-0002861,2000,DEN,9,0.0,0,0.0,0.0,0,21,245.0,1,51.5,0.0,0,16,5.3154908001516485
00-0002861,2001,MIN,16,0.0,0,0.0,0.0,0,57,666.0,3,139.6,1.0,0,16,5.022681965681268
00-0002861,2002,MIN,13,0.0,0,0.0,0.0,0,34,389.0,0,72.9,0.0,0,16,3.2428026636083915
00-0002861,2003,WAS,2,0.0,0,0.0,0.0,0,4,29.0,0,6.9,0.0,0,16,2.6162952084014015
00-0002873,1999,DAL,1,0.0,0,0.0,57.0,0,0,0.0,0,5.7,0.0,0,16,
00-0002873,2000,LAC,2,0.0,0,0.0,133.0,2,1,6.0,0,26.9,0.0,0,16,2.192031291418128
00-0002876,1999,ATL,12,2335.0,16,11.0,46.0,1,0,0.0,0,142.0,2.0,0,16,8.69419184767334
00-0002876,2000,ATL,14,2227.0,10,12.0,60.0,0,1,-4.0,0,109.68,1.0,0,16,7.033254821895462
00-0002876,2001,ATL,14,2847.0,16,14.0,84.0,0,0,0.0,0,158.28,1.0,1,16,8.27427685312744
00-0002876,2002,CHI,8,1023.0,4,4.0,32.0,0,0,0.0,0,46.12,3.0,0,16,3.759874593046011
00-0002876,2003,CHI,8,1050.0,3,7.0,35.0,0,0,0.0,0,45.5,0.0,1,16,4.398700235463032
00-0002876,2004,LA,3,460.0,2,8.0,2.0,0,0,0.0,0,8.6,1.0,0,16,5.363034172947188
00-0002942,1999,CLE,13,0.0,0,0.0,0.0,0,42,453.0,4,111.3,0.0,0,16,8.434308717521784
00-0002942,2000,CLE,6,0.0,0,0.0,0.0,0,9,74.0,1,20.4,1.0,0,16,4.4380174237391055
00-0002942,2001,DAL,12,0.0,0,0.0,3.0,0,10,107.0,2,33.0,0.0,0,16,3.099413383682723
00-0002942,2002,ATL,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0002958,1999,GB,2,0.0,0,0.0,0.0,0,5,55.0,0,10.5,0.0,0,16,4.454772519170376
00-0002962,1999,NYJ,11,0.0,0,0.0,0.0,0,47,622.0,3,127.2,0.0,0,16,6.616989075511932
00-0002962,2000,NYJ,16,0.0,0,0.0,-3.0,0,69,937.0,8,210.4,0.0,0,16,7.668289719945167
00-0002962,2001,NYJ,15,0.0,0,0.0,0.0,0,56,750.0,1,137.0,0.0,0,16,5.375827534171233
00-0002962,2002,NYJ,15,0.0,0,0.0,0.0,0,51,691.0,9,170.1,2.0,0,16,5.643302084165925
00-0002962,2003,NYJ,7,0.0,0,0.0,0.0,0,27,289.0,1,61.9,0.0,0,16,4.525798988105274
00-0002962,2004,NYJ,12,0.0,0,0.0,0.0,0,31,397.0,1,76.7,0.0,0,16,4.3654550413658875
00-0002962,2005,NYJ,6,0.0,0,0.0,0.0,0,15,153.0,0,30.3,0.0,0,16,2.4296090292080197
00-0002970,1999,ATL,16,0.0,0,0.0,174.0,5,40,354.0,2,132.8,1.0,0,16,5.699005733295894
00-0002970,2000,ATL,16,0.0,0,0.0,19.0,0,43,313.0,0,76.2,0.0,0,16,2.308498793196618
00-0002970,2001,ATL,16,0.0,0,0.0,284.0,2,45,392.0,2,136.6,0.0,0,16,7.312717371576961
00-0002970,2002,ATL,15,0.0,0,0.0,119.0,3,13,174.0,0,58.300003,1.0,0,16,3.167212989518696
00-0002985,1999,DET,1,0.0,0,0.0,0.0,0,2,18.0,0,3.8,0.0,0,16,
00-0003035,1999,DEN,1,0.0,0,0.0,0.0,0,1,5.0,0,1.5,0.0,0,16,
00-0003035,2000,DEN,13,0.0,0,0.0,0.0,0,26,331.0,3,77.1,0.0,0,16,4.23583600112673
00-0003035,2001,DEN,14,0.0,0,0.0,0.0,0,51,566.0,6,139.6,2.0,0,16,5.995822592710776
00-0003035,2002,MIA,2,0.0,0,0.0,0.0,0,2,42.0,0,6.2,0.0,0,16,0.7071067811865476
00-0003035,2003,CHI,15,0.0,0,0.0,0.0,0,44,433.0,2,95.3,2.0,0,16,3.4632491519370743
00-0003035,2004,CHI,12,0.0,0,0.0,0.0,0,24,282.0,1,56.2,1.0,0,16,4.40945932032291
00-0003035,2005,CHI,11,0.0,0,0.0,0.0,0,24,229.0,2,58.899998,0.0,0,16,4.678966370247883
00-0003035,2006,CHI,14,0.0,0,0.0,0.0,0,45,626.0,6,143.6,0.0,0,16,9.273511888480128
00-0003035,2007,CHI,15,0.0,0,0.0,0.0,0,44,545.0,4,122.5,0.0,0,16,5.238411225202935
00-0003035,2008,CHI,16,0.0,0,0.0,0.0,0,41,367.0,1,83.7,0.0,0,16,3.0765172149963793
00-0003035,2009,CHI,10,0.0,0,0.0,0.0,0,19,145.0,2,45.5,0.0,0,16,4.424992025946495
00-0003035,2010,CHI,1,0.0,0,0.0,0.0,0,1,12.0,0,2.2,0.0,0,16,
00-0003039,1999,SF,11,0.0,0,0.0,0.0,0,33,329.0,0,65.9,0.0,0,16,3.044816866169609
00-0003039,2000,SF,15,0.0,0,0.0,0.0,0,36,328.0,2,80.8,0.0,0,16,3.8676065856231965
00-0003103,1999,NO,11,0.0,0,0.0,0.0,0,26,325.0,1,66.5,0.0,1,16,4.934240165869926
00-0003103,2001,NO,8,0.0,0,0.0,0.0,0,13,138.0,4,48.8,1.0,0,16,6.341698475543049
00-0003103,2002,NE,8,0.0,0,0.0,0.0,0,16,112.0,1,33.2,0.0,0,16,3.799624127024042
00-0003103,2003,LA,10,0.0,0,0.0,-5.0,0,10,145.0,0,24.0,0.0,0,16,2.2528994080033153
00-0003103,2004,LA,7,0.0,0,0.0,-2.0,0,7,57.0,0,12.5,0.0,0,16,1.1495340418865203
00-0003103,2005,LA,4,0.0,0,0.0,0.0,0,5,17.0,1,12.7,0.0,0,16,4.44250313655787
00-0003128,1999,SF,3,0.0,0,0.0,0.0,0,4,45.0,0,8.5,0.0,0,16,2.655811320862897
00-0003136,1999,KC,8,0.0,0,0.0,128.0,0,3,25.0,0,18.3,0.0,0,16,2.444490891388264
00-0003136,2000,KC,6,0.0,0,0.0,63.0,1,2,16.0,0,21.9,0.0,0,16,4.1098660469675865
00-0003136,2001,KC,3,0.0,0,0.0,54.0,1,0,0.0,0,11.400001,0.0,0,16,4.978955704344503
00-0003136,2002,KC,12,0.0,0,0.0,115.0,2,6,48.0,0,34.3,0.0,0,16,3.0404719243639
00-0003136,2003,NE,5,0.0,0,0.0,118.0,5,1,8.0,0,43.6,0.0,0,16,7.539031563050051
00-0003136,2004,NYG,5,0.0,0,0.0,90.0,3,1,3.0,0,28.300001,0.0,0,16,7.127271549524418
00-0003136,2005,NE,6,0.0,0,0.0,59.0,0,0,0.0,0,5.9,0.0,0,16,1.2952477572174481
00-0003142,1999,NE,15,0.0,0,0.0,0.0,0,32,370.0,2,81.0,0.0,0,16,4.6182865700108895
00-0003142,2000,BAL,12,0.0,0,0.0,0.0,0,9,84.0,0,19.4,0.0,1,16,1.3992422047538358
00-0003175,1999,ARI,6,0.0,0,0.0,0.0,0,6,60.0,1,18.0,0.0,0,16,2.72176418354778
00-0003175,2000,ARI,10,0.0,0,0.0,0.0,0,17,212.0,0,38.2,0.0,0,16,1.97641654805339
00-0003220,2001,NE,2,0.0,0,0.0,0.0,0,2,50.0,0,7.0,0.0,0,16,2.969848430407281
00-0003266,1999,BUF,9,0.0,0,0.0,0.0,0,9,124.0,2,33.4,0.0,0,16,3.1021945901820906
00-0003266,2000,BUF,3,0.0,0,0.0,0.0,0,5,49.0,0,9.9,0.0,0,16,2.615339497397141
00-0003266,2001,GB,1,0.0,0,0.0,0.0,0,1,3.0,0,1.3,0.0,0,16,
00-0003271,1999,MIA,8,0.0,0,0.0,414.0,2,6,32.0,0,60.6,1.0,0,16,4.874349861809
00-0003292,1999,NYG,10,2318.0,8,10.0,36.0,2,0,0.0,0,110.32,6.0,1,16,9.19634797890107
00-0003292,2000,NYG,16,3576.0,22,12.0,65.0,1,0,0.0,0,215.54,2.0,0,16,6.5271984186264325
00-0003292,2001,NYG,16,3764.0,19,16.0,73.0,0,1,-2.0,0,190.66,6.0,0,16,6.056367368659718
00-0003292,2002,NYG,16,4073.0,19,14.0,-3.0,0,0,0.0,0,210.62,1.0,1,16,6.397921425648099
00-0003292,2003,NYG,13,3110.0,13,16.0,49.0,0,0,0.0,0,141.3,5.0,1,16,8.067426810403608
00-0003292,2004,LV,14,3495.0,21,20.0,35.0,0,0,0.0,0,181.3,3.0,0,16,10.728351470472903
00-0003292,2005,LV,15,3759.0,20,13.0,38.0,1,0,0.0,0,208.16,3.0,0,16,5.65352412156645
00-0003292,2006,TEN,3,549.0,1,6.0,0.0,0,0,0.0,0,15.96,0.0,1,16,6.391995116440839
00-0003292,2007,TEN,6,531.0,0,0.0,-3.0,0,0,0.0,0,18.94,1.0,0,16,3.637502745779494
00-0003292,2008,TEN,16,2681.0,12,7.0,49.0,0,0,0.0,0,146.14,1.0,1,16,5.41970581165063
00-0003292,2009,TEN,7,1225.0,6,8.0,15.0,1,0,0.0,0,60.5,2.0,0,16,7.252442764562585
00-0003292,2010,TEN,10,1823.0,14,8.0,1.0,0,0,0.0,0,109.020004,3.0,1,16,7.196255081717437
00-0003292,2011,IND,3,481.0,2,1.0,-1.0,0,0,0.0,0,19.14,3.0,0,16,2.309891783462525
00-0003310,1999,BAL,4,0.0,0,0.0,0.0,0,4,62.0,0,10.2,0.0,0,16,3.3669966353439382
00-0003315,2001,KC,1,40.0,0,0.0,6.0,0,0,0.0,0,2.2,0.0,0,16,
00-0003315,2002,KC,2,73.0,1,0.0,7.0,0,0,0.0,0,7.62,0.0,0,16,4.483057016324946
00-0003315,2003,KC,5,74.0,0,0.0,-7.0,0,0,0.0,0,2.26,0.0,0,16,0.8315768366828216
00-0003315,2004,KC,2,42.0,0,0.0,4.0,0,0,0.0,0,2.08,0.0,0,16,1.4707820509200527
00-0003315,2005,KC,1,0.0,0,0.0,-2.0,0,0,0.0,0,-0.2,0.0,0,16,
00-0003315,2007,WAS,4,888.0,5,0.0,1.0,0,0,0.0,0,51.62,2.0,0,16,5.218821689142265
00-0003315,2009,WAS,3,144.0,0,0.0,0.0,0,0,0.0,0,5.76,0.0,0,16,1.2979984611507986
00-0003315,2010,CHI,2,68.0,0,5.0,0.0,0,0,0.0,0,-7.2799997,0.0,0,16,4.355777622066352
00-0003344,1999,NYG,4,0.0,0,0.0,0.0,0,8,39.0,0,11.9,0.0,0,16,3.9118409090679154
00-0003344,2000,NYG,16,0.0,0,0.0,45.0,0,36,274.0,0,65.9,1.0,0,16,3.436513378383519
00-0003344,2001,NYG,14,0.0,0,0.0,15.0,0,39,253.0,1,71.8,0.0,0,16,4.003734396936544
00-0003344,2002,TEN,7,0.0,0,0.0,0.0,0,10,70.0,0,15.0,1.0,0,16,1.5608300809821745
00-0003344,2004,TB,1,0.0,0,0.0,0.0,0,1,12.0,0,2.2,0.0,0,16,
00-0003378,1999,WAS,15,0.0,0,0.0,8.0,0,61,1121.0,7,213.9,1.0,0,16,7.753874574837197
00-0003378,2000,WAS,16,0.0,0,0.0,0.0,0,38,756.0,3,131.6,0.0,0,16,11.46783881138709
00-0003378,2001,NO,11,0.0,0,0.0,6.0,0,12,191.0,2,43.699997,0.0,0,16,5.5985873635655246
00-0003395,1999,WAS,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0003396,1999,CHI,9,0.0,0,0.0,-2.0,0,42,412.0,4,105.0,1.0,0,16,8.803266171149604
00-0003396,2000,LAC,13,0.0,0,0.0,31.0,0,50,687.0,5,151.79999,0.0,0,16,7.655624434261707
00-0003396,2001,LAC,16,0.0,0,0.0,116.0,1,71,1125.0,6,235.1,1.0,0,16,6.88723129872192
00-0003396,2002,LAC,12,0.0,0,0.0,53.0,2,57,852.0,5,185.5,2.0,0,16,8.229377480595923
00-0003396,2003,NYJ,16,0.0,0,0.0,0.0,0,46,640.0,2,122.0,0.0,0,16,4.5560947369432
00-0003396,2004,SF,12,0.0,0,0.0,0.0,0,38,403.0,3,98.3,0.0,1,16,6.721669050981848
00-0003400,1999,LA,2,0.0,0,0.0,0.0,0,1,11.0,0,2.1,0.0,0,16,1.4849241730567921
00-0003400,2000,LA,8,0.0,0,0.0,23.0,0,5,40.0,0,11.3,0.0,0,16,1.2676609381549253
00-0003400,2001,LA,16,0.0,0,0.0,28.0,1,38,431.0,4,109.9,2.0,0,16,6.208458572887553
00-0003400,2002,LA,16,0.0,0,0.0,30.0,1,34,419.0,2,96.9,0.0,0,16,4.559235092993326
00-0003400,2003,NO,8,0.0,0,0.0,0.0,0,26,290.0,2,67.0,0.0,0,16,2.950423736597153
00-0003400,2004,NO,7,0.0,0,0.0,0.0,0,10,102.0,1,26.2,0.0,0,16,3.8608535300803593
00-0003400,2005,NO,4,0.0,0,0.0,0.0,0,13,165.0,1,33.5,1.0,0,16,6.954794572954285
00-0003400,2006,NO,3,0.0,0,0.0,0.0,0,8,57.0,1,19.699999,0.0,0,16,4.315475840181112
00-0003441,1999,DEN,7,0.0,0,0.0,0.0,0,9,98.0,0,18.8,0.0,0,16,2.9214315247973257
00-0003535,1999,CLE,15,2409.0,15,12.0,256.0,1,0,0.0,0,153.96,6.0,1,16,7.54764357111295
